date;marketplace;brand;campaign_type;impressions;clicks;orders;spend
2025-06-13;Wildberries;ДетиПоносят;Продвижение карточки;1077;73;4;4964
2025-06-13;Яндекс Маркет;ДетиПоносят;Продвижение карточки;112126;1921;93;107576
2025-12-02;Яндекс Маркет;ДетиНосят;Авто-реклама;171704;5631;840;146406
2025-05-15;Lamoda;ДетиНосят;Брендовая реклама;87567;2443;352;68404
2025-07-01;Wildberries;ДетиНеВыносят;Каталог;79574;2084;289;95864
2025-04-25;Wildberries;ДетиНосят;Авто-реклама;151989;3716;398;126344
2025-06-04;Ozon;ДетиПоносят;Авто-реклама;116818;6194;636;353058
2025-07-04;Яндекс Маркет;ДетиНеВыносят;Брендовая реклама;92782;2706;145;43296
2025-12-14;Яндекс Маркет;ДетиНосят;Брендовая реклама;8341;633;89;19623
2025-07-30;Яндекс Маркет;ДетиПоносят;Продвижение карточки;111378;1848;158;118272
2025-08-18;Wildberries;ДетиНосят;Продвижение карточки;158268;10196;461;693328
2025-01-25;Lamoda;ДетиПоносят;Брендовая реклама;1423;81;11;6399
2025-01-09;Lamoda;ДетиПоносят;Брендовая реклама;123182;2040;294;30600
2025-12-29;Ozon;ДетиНеВыносят;Авто-реклама;1891;69;7;1311
2025-11-06;Wildberries;ДетиНосят;Брендовая реклама;62076;2639;88;190008
2025-12-21;Ozon;ДетиНеВыносят;Поиск;41543;2423;150;157495
2025-01-30;Яндекс Маркет;ДетиПоносят;Поиск;91526;1636;142;85072
2025-03-10;Wildberries;ДетиПоносят;Продвижение карточки;32292;1225;48;34300
2025-11-01;Яндекс Маркет;ДетиНеВыносят;Продвижение карточки;25847;1165;141;79220
2025-01-09;Яндекс Маркет;ДетиПоносят;Авто-реклама;83689;4554;638;323334
2025-11-23;Lamoda;ДетиНосят;Продвижение карточки;128495;1906;147;108642
2025-12-01;Яндекс Маркет;ДетиПоносят;Авто-реклама;25348;1385;142;60940
2025-07-27;Ozon;ДетиПоносят;Брендовая реклама;165691;7072;615;388960
2025-06-24;Wildberries;ДетиНеВыносят;Брендовая реклама;148376;4486;487;340936
2025-08-26;Wildberries;ДетиПоносят;Брендовая реклама;188562;7877;543;441112
2025-11-23;Ozon;ДетиПоносят;Брендовая реклама;172818;6845;230;417545
2025-06-06;Lamoda;ДетиПоносят;Каталог;70523;4049;556;198401
2025-07-17;Wildberries;ДетиНеВыносят;Поиск;68047;3935;388;188880
2025-10-11;Wildberries;ДетиНосят;Продвижение карточки;59365;2868;306;34416
2025-10-19;Wildberries;ДетиПоносят;Авто-реклама;12971;367;12;4037
2025-04-03;Ozon;ДетиПоносят;Брендовая реклама;113098;6691;918;254258
2025-01-05;Lamoda;ДетиПоносят;Поиск;42878;2369;224;92391
2025-04-24;Яндекс Маркет;ДетиПоносят;Каталог;25667;822;91;65760
2025-01-12;Яндекс Маркет;ДетиПоносят;Авто-реклама;73449;3534;172;194370
2025-03-23;Lamoda;ДетиНеВыносят;Продвижение карточки;40788;1753;165;28048
2025-05-09;Wildberries;ДетиНеВыносят;Авто-реклама;2161;118;13;2596
2025-11-01;Wildberries;ДетиПоносят;Продвижение карточки;46287;555;58;26640
2025-11-28;Wildberries;ДетиНеВыносят;Авто-реклама;70059;5266;208;105320
2025-12-12;Wildberries;ДетиПоносят;Авто-реклама;102911;4236;198;114372
2025-06-05;Ozon;ДетиПоносят;Авто-реклама;138662;3686;416;202730
2025-11-23;Wildberries;ДетиНосят;Поиск;115150;4763;708;304832
2025-06-16;Ozon;ДетиНосят;Поиск;159840;3944;220;295800
2025-07-15;Ozon;ДетиНосят;Продвижение карточки;77288;3559;408;96093
2025-12-11;Lamoda;ДетиНеВыносят;Авто-реклама;94039;4211;297;223183
2025-04-02;Wildberries;ДетиНосят;Авто-реклама;145190;3678;493;95628
2025-05-03;Lamoda;ДетиПоносят;Брендовая реклама;127350;6677;640;113509
2025-05-22;Lamoda;ДетиНеВыносят;Каталог;139158;7735;1030;201110
2025-02-25;Lamoda;ДетиНеВыносят;Продвижение карточки;166473;4633;373;310411
2025-04-20;Ozon;ДетиПоносят;Брендовая реклама;147224;5357;265;423203
2025-06-27;Wildberries;ДетиНеВыносят;Каталог;180653;6483;918;168558
2025-10-21;Ozon;ДетиПоносят;Брендовая реклама;91712;5240;637;382520
2025-03-07;Ozon;ДетиНосят;Поиск;94589;2269;218;163368
2025-01-30;Wildberries;ДетиНосят;Продвижение карточки;125014;2897;208;75322
2025-03-04;Wildberries;ДетиПоносят;Продвижение карточки;104918;7109;838;149289
2025-06-14;Lamoda;ДетиПоносят;Авто-реклама;122892;9494;628;113928
2025-09-13;Lamoda;ДетиНосят;Поиск;32741;1274;148;62426
2025-03-14;Wildberries;ДетиНеВыносят;Каталог;142532;7235;916;180875
2025-05-30;Wildberries;ДетиНосят;Поиск;17209;1359;90;24462
2025-08-18;Ozon;ДетиПоносят;Брендовая реклама;139987;7914;270;435270
2025-07-03;Ozon;ДетиПоносят;Брендовая реклама;43152;833;78;55811
2025-11-03;Яндекс Маркет;ДетиПоносят;Брендовая реклама;12137;639;26;49842
2025-12-25;Ozon;ДетиНеВыносят;Продвижение карточки;4494;156;12;4836
2025-09-18;Яндекс Маркет;ДетиНеВыносят;Брендовая реклама;178410;7530;496;399090
2025-11-15;Wildberries;ДетиНосят;Брендовая реклама;44063;2300;71;36800
2025-12-23;Lamoda;ДетиНеВыносят;Брендовая реклама;167475;10358;839;352172
2025-09-03;Lamoda;ДетиНосят;Авто-реклама;89560;4137;589;314412
2025-07-14;Lamoda;ДетиНосят;Каталог;181402;6456;203;503568
2025-03-23;Яндекс Маркет;ДетиНосят;Каталог;19607;680;81;33320
2025-12-30;Ozon;ДетиПоносят;Поиск;40670;2662;380;135762
2025-05-01;Яндекс Маркет;ДетиНосят;Каталог;39920;830;84;62250
2025-05-15;Яндекс Маркет;ДетиНеВыносят;Продвижение карточки;113682;4662;251;51282
2025-06-17;Яндекс Маркет;ДетиНосят;Каталог;4655;295;24;11210
2025-12-08;Wildberries;ДетиНосят;Каталог;133489;2821;312;33852
2025-04-18;Lamoda;ДетиНосят;Продвижение карточки;31621;1601;131;123277
2025-10-13;Ozon;ДетиНосят;Поиск;15695;1238;152;75518
2025-11-28;Ozon;ДетиНеВыносят;Поиск;126198;5096;459;387296
2025-06-24;Ozon;ДетиПоносят;Брендовая реклама;35459;2702;364;216160
2025-09-25;Wildberries;ДетиПоносят;Продвижение карточки;39676;2767;141;185389
2025-12-03;Wildberries;ДетиНеВыносят;Поиск;105369;6758;734;331142
2025-01-14;Ozon;ДетиНосят;Каталог;93971;1979;256;73223
2025-07-06;Яндекс Маркет;ДетиНосят;Продвижение карточки;76871;4331;526;251198
2025-11-18;Lamoda;ДетиПоносят;Брендовая реклама;81821;4676;699;46760
2025-09-19;Яндекс Маркет;ДетиНеВыносят;Каталог;81931;5049;161;232254
2025-05-09;Wildberries;ДетиНеВыносят;Авто-реклама;78466;4749;309;109227
2025-11-08;Яндекс Маркет;ДетиПоносят;Брендовая реклама;120306;3316;190;33160
2025-11-30;Wildberries;ДетиНеВыносят;Авто-реклама;61689;1841;245;36820
2025-06-03;Lamoda;ДетиПоносят;Продвижение карточки;90277;928;124;70528
2025-05-26;Ozon;ДетиНеВыносят;Авто-реклама;2887;55;3;2145
2025-01-02;Wildberries;ДетиПоносят;Продвижение карточки;113117;7940;823;111160
2025-06-20;Lamoda;ДетиНосят;Каталог;136046;4714;586;212130
2025-09-04;Wildberries;ДетиНеВыносят;Каталог;21465;1387;171;94316
2025-01-10;Lamoda;ДетиНеВыносят;Авто-реклама;177865;5143;256;354867
2025-11-24;Wildberries;ДетиПоносят;Каталог;136357;10352;923;569360
2025-01-02;Lamoda;ДетиПоносят;Каталог;86353;2150;256;137600
2025-04-06;Wildberries;ДетиНеВыносят;Каталог;80236;2229;311;140427
2025-06-21;Lamoda;ДетиНосят;Поиск;65613;2030;182;125860
2025-11-30;Lamoda;ДетиНеВыносят;Поиск;61412;1617;108;85701
2025-12-17;Ozon;ДетиНеВыносят;Продвижение карточки;187930;8958;836;152286
2025-03-23;Lamoda;ДетиНосят;Каталог;56684;3885;536;194250
2025-01-31;Яндекс Маркет;ДетиНеВыносят;Брендовая реклама;77474;1041;38;33312
2025-10-12;Ozon;ДетиПоносят;Авто-реклама;114059;7013;613;406754
2025-10-03;Lamoda;ДетиНосят;Продвижение карточки;10043;534;63;35778
2025-10-08;Яндекс Маркет;ДетиНеВыносят;Продвижение карточки;75231;4616;567;78472
2025-11-17;Wildberries;ДетиНеВыносят;Поиск;16695;677;40;18279
2025-03-10;Яндекс Маркет;ДетиНеВыносят;Поиск;13579;464;18;27840
2025-08-01;Яндекс Маркет;ДетиНеВыносят;Продвижение карточки;156821;3427;298;209047
2025-03-25;Wildberries;ДетиПоносят;Каталог;157049;8351;692;476007
2025-04-27;Wildberries;ДетиНеВыносят;Авто-реклама;167381;2135;101;27755
2025-11-19;Яндекс Маркет;ДетиПоносят;Поиск;176610;2465;263;165155
2025-08-30;Wildberries;ДетиНосят;Брендовая реклама;195555;2743;386;202982
2025-06-08;Яндекс Маркет;ДетиПоносят;Каталог;74975;4648;280;330008
2025-09-17;Ozon;ДетиНеВыносят;Авто-реклама;19992;1334;169;73370
2025-07-06;Яндекс Маркет;ДетиНосят;Продвижение карточки;165926;11974;686;466986
2025-09-01;Ozon;ДетиНосят;Поиск;177890;8596;414;369628
2025-10-11;Ozon;ДетиНеВыносят;Авто-реклама;175193;4590;439;358020
2025-01-19;Lamoda;ДетиНеВыносят;Продвижение карточки;102388;7563;295;264705
2025-07-15;Wildberries;ДетиНеВыносят;Каталог;33366;1461;95;42369
2025-05-12;Яндекс Маркет;ДетиПоносят;Поиск;158793;11087;795;831525
2025-05-12;Lamoda;ДетиНосят;Поиск;106491;4933;262;83861
2025-11-20;Яндекс Маркет;ДетиНеВыносят;Продвижение карточки;191765;10637;820;340384
2025-12-09;Lamoda;ДетиНеВыносят;Брендовая реклама;185456;2353;262;185887
2025-10-30;Lamoda;ДетиНосят;Авто-реклама;152097;2896;289;46336
2025-11-04;Wildberries;ДетиНеВыносят;Поиск;141742;4826;480;86868
2025-05-22;Ozon;ДетиПоносят;Продвижение карточки;118128;4817;317;293837
2025-08-24;Lamoda;ДетиНосят;Поиск;176884;12135;579;497535
2025-02-12;Wildberries;ДетиПоносят;Поиск;72600;1265;56;31625
2025-11-24;Яндекс Маркет;ДетиНосят;Авто-реклама;123552;7154;876;178850
2025-02-27;Яндекс Маркет;ДетиНосят;Каталог;60093;1865;189;80195
2025-10-30;Wildberries;ДетиПоносят;Каталог;33405;1184;78;94720
2025-02-02;Яндекс Маркет;ДетиПоносят;Продвижение карточки;157207;6161;378;141703
2025-05-12;Wildberries;ДетиПоносят;Поиск;145816;9146;314;731680
2025-03-24;Wildberries;ДетиНосят;Поиск;39181;2007;127;20070
2025-07-11;Ozon;ДетиПоносят;Каталог;127321;8246;908;263872
2025-11-17;Ozon;ДетиНосят;Авто-реклама;77423;2785;110;175455
2025-06-14;Wildberries;ДетиНеВыносят;Продвижение карточки;120881;3053;130;45795
2025-05-12;Ozon;ДетиНосят;Каталог;105590;5353;207;74942
2025-03-16;Яндекс Маркет;ДетиНеВыносят;Поиск;28739;1966;108;74708
2025-07-24;Ozon;ДетиПоносят;Поиск;166541;2325;298;32550
2025-10-01;Wildberries;ДетиНеВыносят;Поиск;168314;5753;420;115060
2025-01-17;Wildberries;ДетиПоносят;Авто-реклама;159072;8164;765;326560
2025-11-28;Lamoda;ДетиНосят;Брендовая реклама;70541;2860;228;183040
2025-02-05;Wildberries;ДетиНеВыносят;Поиск;85271;3071;331;156621
2025-12-08;Lamoda;ДетиПоносят;Брендовая реклама;154224;7335;428;220050
2025-05-31;Lamoda;ДетиПоносят;Каталог;85636;2274;219;175098
2025-06-14;Ozon;ДетиНеВыносят;Каталог;196272;14987;1644;764337
