sku_id;article;sku_name;category;brand;supplier;collection;gender;season;color;size;cost_price;retail_price;commission_percent;logistics_cost;storage_cost;weight_g
4890;ДЕТ-004890;Худи оверсайз зеленый;Худи;ДетиПоносят;Fashion Group;Casual;Унисекс;Зима;Зеленый;98;2606;6930.0;20;65;25;969
4891;ДЕТ-004891;Штаны утепленные белый;Штаны;ДетиНосят;Kids Factory;Premium;Мальчики;Лето;Белый;86;3705;8300.0;15;82;13;659
4892;ДЕТ-004892;Брюки спортивные зеленый;Штаны;ДетиНосят;Happy Textile;Premium;Унисекс;Осень;Зеленый;98;1346;3590.0;18;117;15;908
4893;ДЕТ-004893;Комбинезон демисезонный черный;Комбинезоны;ДетиПоносят;Kids Factory;Sport;Мальчики;Лето;Черный;122;2464;8300.0;12;219;26;553
4894;ДЕТ-004894;Худи на молнии зеленый;Худи;ДетиНеВыносят;ООО Текстиль Плюс;Premium;Мальчики;Лето;Зеленый;80;3077;8140.0;15;223;6;325
4895;ДЕТ-004895;Куртка мембранная розовый;Куртки;ДетиНосят;ООО Текстиль Плюс;New;Мальчики;Лето;Розовый;104;2375;5660.0;10;229;16;392
4896;ДЕТ-004896;Пижама хлопковая красный;Пижамы;ДетиПоносят;ООО Текстиль Плюс;Basic;Мальчики;Зима;Красный;80;425;1110.0;20;121;40;1009
4897;ДЕТ-004897;Пижама с принтом зеленый;Пижамы;ДетиПоносят;Happy Textile;Casual;Девочки;Весна;Зеленый;80;1107;2900.0;18;155;32;931
4898;ДЕТ-004898;Куртка зимняя белый;Куртки;ДетиНосят;ООО Текстиль Плюс;Casual;Унисекс;Зима;Белый;116;3038;6850.0;20;143;16;1161
4899;ДЕТ-004899;Худи на молнии синий;Худи;ДетиНеВыносят;ООО Детский Мир;Casual;Унисекс;Зима;Синий;80;1450;4230.0;15;120;22;645
4900;ДЕТ-004900;Худи утепленное красный;Худи;ДетиНеВыносят;Kids Factory;Basic;Унисекс;Лето;Красный;80;1284;3730.0;20;174;38;522
4901;ДЕТ-004901;Худи утепленное розовый;Худи;ДетиНеВыносят;Kids Factory;Casual;Мальчики;Лето;Розовый;86;2693;9100.0;20;163;39;491
4902;ДЕТ-004902;Худи утепленное красный;Худи;ДетиНосят;ООО Детский Мир;Premium;Унисекс;Осень;Красный;128;3802;8380.0;10;222;8;739
4903;ДЕТ-004903;Комбинезон демисезонный серый;Комбинезоны;ДетиНосят;ООО Детский Мир;Casual;Девочки;Весна;Серый;86;3426;10520.0;15;62;26;992
4904;ДЕТ-004904;Комбинезон демисезонный бежевый;Комбинезоны;ДетиНосят;ООО Детский Мир;Premium;Унисекс;Зима;Бежевый;104;1597;4780.0;10;63;33;529
4905;ДЕТ-004905;Пижама с принтом синий;Пижамы;ДетиПоносят;ООО Текстиль Плюс;Sport;Мальчики;Лето;Синий;98;1874;4410.0;20;197;11;838
4906;ДЕТ-004906;Худи утепленное зеленый;Худи;ДетиНеВыносят;Happy Textile;Basic;Мальчики;Весна;Зеленый;116;2597;7850.0;12;185;8;1011
4907;ДЕТ-004907;Куртка зимняя белый;Куртки;ДетиНосят;Happy Textile;Casual;Унисекс;Осень;Белый;98;3801;10290.0;20;100;38;737
4908;ДЕТ-004908;Футболка оверсайз синий;Футболки;ДетиНеВыносят;Kids Factory;New;Девочки;Весна;Синий;86;2792;9400.0;18;86;13;1096
4909;ДЕТ-004909;Худи на молнии розовый;Худи;ДетиПоносят;ООО Детский Мир;Sport;Мальчики;Лето;Розовый;116;2087;4740.0;20;173;25;877
4910;ДЕТ-004910;Куртка демисезонная черный;Куртки;ДетиНеВыносят;ООО Текстиль Плюс;Basic;Девочки;Весна;Черный;98;3354;8010.0;12;98;33;907
4911;ДЕТ-004911;Худи оверсайз зеленый;Худи;ДетиНеВыносят;Fashion Group;Casual;Мальчики;Лето;Зеленый;86;1117;2980.0;15;78;36;961
4912;ДЕТ-004912;Худи на молнии черный;Худи;ДетиНосят;Happy Textile;New;Мальчики;Лето;Черный;92;2668;6710.0;20;149;18;370
4913;ДЕТ-004913;Футболка базовая зеленый;Футболки;ДетиНосят;Fashion Group;New;Унисекс;Зима;Зеленый;80;2255;7170.0;20;211;13;983
4914;ДЕТ-004914;Пижама с принтом зеленый;Пижамы;ДетиПоносят;Kids Factory;Basic;Унисекс;Лето;Зеленый;80;761;1860.0;12;135;24;863
4915;ДЕТ-004915;Джоггеры серый;Штаны;ДетиНеВыносят;ООО Текстиль Плюс;Basic;Мальчики;Лето;Серый;140;432;1280.0;10;102;36;632
4916;ДЕТ-004916;Пижама с принтом зеленый;Пижамы;ДетиПоносят;Kids Factory;New;Девочки;Лето;Зеленый;80;3998;10490.0;12;227;7;197
4917;ДЕТ-004917;Штаны утепленные белый;Штаны;ДетиПоносят;Kids Factory;Basic;Мальчики;Весна;Белый;104;1223;4160.0;18;125;15;158
4918;ДЕТ-004918;Комбинезон демисезонный синий;Комбинезоны;ДетиНеВыносят;Kids Factory;Casual;Мальчики;Осень;Синий;80;3284;7760.0;12;249;29;464
4919;ДЕТ-004919;Худи оверсайз синий;Худи;ДетиПоносят;Fashion Group;Premium;Унисекс;Лето;Синий;134;3347;8580.0;15;183;24;628
4920;ДЕТ-004920;Комбинезон демисезонный серый;Комбинезоны;ДетиПоносят;ООО Текстиль Плюс;Casual;Девочки;Лето;Серый;92;1643;5260.0;10;59;11;438
4921;ДЕТ-004921;Штаны утепленные зеленый;Штаны;ДетиНосят;Happy Textile;Casual;Мальчики;Зима;Зеленый;104;2351;8080.0;18;194;35;1147
4922;ДЕТ-004922;Пижама хлопковая синий;Пижамы;ДетиНеВыносят;ООО Детский Мир;Sport;Мальчики;Лето;Синий;98;3910;11090.0;20;226;16;959
4923;ДЕТ-004923;Штаны утепленные красный;Штаны;ДетиПоносят;ООО Детский Мир;Casual;Девочки;Осень;Красный;92;1114;3260.0;12;139;15;335
4924;ДЕТ-004924;Худи на молнии розовый;Худи;ДетиПоносят;Fashion Group;New;Унисекс;Лето;Розовый;98;1709;5950.0;15;170;36;674
4925;ДЕТ-004925;Штаны утепленные белый;Штаны;ДетиПоносят;Happy Textile;Casual;Мальчики;Весна;Белый;80;1852;4620.0;10;223;30;900
4926;ДЕТ-004926;Футболка хлопковая синий;Футболки;ДетиНеВыносят;ООО Детский Мир;Premium;Мальчики;Лето;Синий;128;1697;5530.0;18;218;30;647
4927;ДЕТ-004927;Футболка хлопковая бежевый;Футболки;ДетиНеВыносят;ООО Текстиль Плюс;Sport;Унисекс;Лето;Бежевый;140;2597;8700.0;15;70;38;721
4928;ДЕТ-004928;Футболка хлопковая бежевый;Футболки;ДетиНосят;Kids Factory;Basic;Девочки;Лето;Бежевый;104;1086;2680.0;10;83;8;301
4929;ДЕТ-004929;Комбинезон демисезонный бежевый;Комбинезоны;ДетиНосят;Happy Textile;New;Мальчики;Лето;Бежевый;128;1800;4900.0;18;129;36;706
4930;ДЕТ-004930;Куртка зимняя зеленый;Куртки;ДетиПоносят;Fashion Group;Basic;Унисекс;Осень;Зеленый;134;3606;8360.0;18;131;14;470
4931;ДЕТ-004931;Пижама с принтом розовый;Пижамы;ДетиНеВыносят;ООО Текстиль Плюс;Basic;Девочки;Весна;Розовый;122;2404;6380.0;10;216;38;991
4932;ДЕТ-004932;Худи утепленное черный;Худи;ДетиПоносят;ООО Детский Мир;Casual;Девочки;Весна;Черный;122;3183;10400.0;12;188;36;769
4933;ДЕТ-004933;Пижама хлопковая белый;Пижамы;ДетиНеВыносят;ООО Текстиль Плюс;Basic;Унисекс;Лето;Белый;140;1258;3020.0;10;141;9;1053
4934;ДЕТ-004934;Худи оверсайз серый;Худи;ДетиПоносят;ООО Текстиль Плюс;Premium;Мальчики;Лето;Серый;86;2404;7000.0;20;88;23;920
4935;ДЕТ-004935;Пижама хлопковая синий;Пижамы;ДетиПоносят;Kids Factory;Premium;Мальчики;Зима;Синий;140;2704;8830.0;18;136;18;666
4936;ДЕТ-004936;Джоггеры зеленый;Штаны;ДетиНосят;Happy Textile;Casual;Девочки;Весна;Зеленый;80;1144;3810.0;15;72;21;701
4937;ДЕТ-004937;Пижама с принтом черный;Пижамы;ДетиНеВыносят;Happy Textile;Casual;Мальчики;Лето;Черный;128;2425;6740.0;20;85;18;369
4938;ДЕТ-004938;Комбинезон демисезонный бежевый;Комбинезоны;ДетиНеВыносят;Kids Factory;New;Мальчики;Весна;Бежевый;116;3305;9530.0;12;172;37;826
4939;ДЕТ-004939;Джоггеры зеленый;Штаны;ДетиПоносят;Fashion Group;Sport;Мальчики;Зима;Зеленый;116;1780;5650.0;18;227;18;905
4940;ДЕТ-004940;Брюки спортивные серый;Штаны;ДетиПоносят;Kids Factory;Premium;Девочки;Осень;Серый;134;897;2770.0;15;81;14;711
4941;ДЕТ-004941;Куртка зимняя розовый;Куртки;ДетиПоносят;Kids Factory;New;Девочки;Весна;Розовый;116;2490;6980.0;15;196;24;1182
4942;ДЕТ-004942;Комбинезон хлопковый бежевый;Комбинезоны;ДетиНеВыносят;Fashion Group;New;Унисекс;Зима;Бежевый;140;2842;6980.0;20;131;38;436
4943;ДЕТ-004943;Худи утепленное бежевый;Худи;ДетиНосят;Happy Textile;Casual;Мальчики;Зима;Бежевый;110;1557;5380.0;18;204;11;219
4944;ДЕТ-004944;Пижама хлопковая зеленый;Пижамы;ДетиНеВыносят;ООО Текстиль Плюс;New;Девочки;Осень;Зеленый;98;3283;11440.0;18;110;37;748
4945;ДЕТ-004945;Пижама с принтом белый;Пижамы;ДетиНосят;Fashion Group;Premium;Унисекс;Зима;Белый;104;3008;10260.0;15;154;10;523
4946;ДЕТ-004946;Худи оверсайз красный;Худи;ДетиНосят;ООО Детский Мир;Premium;Девочки;Лето;Красный;104;1001;3160.0;12;79;24;207
4947;ДЕТ-004947;Футболка базовая бежевый;Футболки;ДетиПоносят;Kids Factory;Premium;Унисекс;Зима;Бежевый;92;1894;4260.0;20;61;18;303
4948;ДЕТ-004948;Комбинезон утепленный бежевый;Комбинезоны;ДетиНосят;Kids Factory;Sport;Мальчики;Весна;Бежевый;86;3742;8880.0;12;208;10;157
4949;ДЕТ-004949;Пижама хлопковая красный;Пижамы;ДетиНосят;Kids Factory;Sport;Мальчики;Весна;Красный;116;2378;6120.0;10;179;37;784
4950;ДЕТ-004950;Штаны утепленные серый;Штаны;ДетиНеВыносят;ООО Текстиль Плюс;Premium;Девочки;Зима;Серый;122;3556;8930.0;12;182;14;270
4951;ДЕТ-004951;Пижама хлопковая розовый;Пижамы;ДетиНеВыносят;ООО Текстиль Плюс;Sport;Мальчики;Зима;Розовый;86;2634;7870.0;10;83;24;1101
4952;ДЕТ-004952;Брюки спортивные красный;Штаны;ДетиНосят;Kids Factory;Basic;Унисекс;Весна;Красный;134;1843;4200.0;18;228;14;700
4953;ДЕТ-004953;Комбинезон хлопковый розовый;Комбинезоны;ДетиНеВыносят;Happy Textile;Basic;Унисекс;Лето;Розовый;122;2506;6970.0;12;200;8;461
